EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
296021,TARRANT CO.,ARLINGTON MUNI ARPT,04/24/2011,2100,Hail,1.00, ,0,0,0,0,TX,CST-6, ,50037,C,439,FWD,0,0,Trained Spotter, , , ,1,ENE,1,ENE,ARLINGTON MUNI ARPT,04/24/2011,2100,32.6783,-97.0793,32.6783,-97.0793,"Quarter size hail was reported west of the intersection of Highway 360 and Interstate 20 in Arlington.","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",245
296056,TARRANT CO.,(FWH)CARSWELL AFB FT,04/24/2011,2302,Hail,0.88, ,0,0,0,0,TX,CST-6, ,50037,C,439,FWD,0,0,Amateur Radio, , , ,2,WSW,2,WSW,(FWH)CARSWELL AFB FT,04/24/2011,2302,32.7628,-97.4838,32.7628,-97.4838,"Nickel size hail fell in White Settlement, west of Loop 820.","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",246
296057,TARRANT CO.,LAKE WORTH,04/24/2011,2304,Hail,1.00, ,0,0,0,0,TX,CST-6, ,50037,C,439,FWD,0,0,Amateur Radio, , , ,0,N,0,N,LAKE WORTH,04/24/2011,2304,32.8,-97.4,32.8,-97.4,"","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",247
296091,TARRANT CO.,EAGLE,04/25/2011,227,Hail,1.75, ,0,0,4000,0,TX,CST-6, ,50037,C,439,FWD,0,0,Amateur Radio, , , ,3,ENE,3,ENE,EAGLE,04/25/2011,227,32.99,-97.47,32.99,-97.47,"Golfball size hail fell about 1.5 miles north of Pecan Acres near the Tarrant and Wise County line.","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",248
296092,TARRANT CO.,EAGLE,04/25/2011,229,Hail,1.00, ,0,0,0,0,TX,CST-6, ,50037,C,439,FWD,0,0,Law Enforcement, , , ,3,NE,3,NE,EAGLE,04/25/2011,229,33.0047,-97.4858,33.0047,-97.4858,"Quarter size hail fell near Newark.","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",249
296094,TARRANT CO.,KELLER,04/25/2011,300,Hail,0.75, ,0,0,0,0,TX,CST-6, ,50037,C,439,FWD,0,0,Law Enforcement, , , ,0,N,0,N,KELLER,04/25/2011,300,32.93,-97.25,32.93,-97.25,"","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",250
296095,TARRANT CO.,NORTH RICHLAND HILLS,04/25/2011,327,Hail,1.00, ,0,0,0,0,TX,CST-6, ,50037,C,439,FWD,0,0,Public, , , ,0,N,0,N,NORTH RICHLAND HILLS,04/25/2011,327,32.83,-97.25,32.83,-97.25,"","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",251
296096,TARRANT CO.,WATAUGA,04/25/2011,327,Hail,1.00, ,0,0,0,0,TX,CST-6, ,50037,C,439,FWD,0,0,Amateur Radio, , , ,0,N,0,N,WATAUGA,04/25/2011,327,32.85,-97.27,32.85,-97.27,"","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",252
296097,TARRANT CO.,FT WORTH MANGHAM ARP,04/25/2011,335,Hail,1.00, ,0,0,0,0,TX,CST-6, ,50037,C,439,FWD,0,0,Amateur Radio, , , ,1,NW,1,NW,FT WORTH MANGHAM ARP,04/25/2011,335,32.862,-97.2098,32.862,-97.2098,"Quarter size hail fell near the intersection of Davis Blvd and Mid-Cities Blvd in North Richland Hills.","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",253
296098,TARRANT CO.,PLEASANT GLADE,04/25/2011,349,Hail,0.75, ,0,0,0,0,TX,CST-6, ,50037,C,439,FWD,0,0,Amateur Radio, , , ,4,ENE,4,ENE,PLEASANT GLADE,04/25/2011,349,32.8903,-97.0398,32.8903,-97.0398,"Penny sized hail was reported at Dallas-Fort Worth International Airport.","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",254
296099,TARRANT CO.,GRAPEVINE,04/25/2011,352,Hail,1.75, ,0,0,10000,0,TX,CST-6, ,50037,C,439,FWD,0,0,Public, , , ,3,ESE,3,ESE,GRAPEVINE,04/25/2011,352,32.9154,-97.0398,32.9154,-97.0398,"Golfball size hail fell on the north end of the Dallas-Fort Worth International Airport.","Several rounds of severe thunderstorms developed to the west of north Texas along a stalled frontal boundary. These storms moved east and affected areas north of a Comanche to Dallas to Delta County line. There were numerous reports of hail across the impacted areas and several reports of damaging winds. Hail reached the size of baseballs in Wise County, and there were also many reports of golfball sized hail.",255
310859,TARRANT CO.,WHEATLAND,05/01/2011,250,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,Public, , , ,3,SSW,3,SSW,WHEATLAND,05/01/2011,250,32.58,-97.54,32.58,-97.54,"Quarter sized hail was reported 9 miles south-southeast of Aledo in Tarrant County.","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",256
310862,TARRANT CO.,BIRDS,05/01/2011,255,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,Amateur Radio, , , ,4,NW,4,NW,BIRDS,05/01/2011,255,32.5666,-97.4287,32.5666,-97.4287,"Penny sized hail was reported an FM 1187 and FM 1902, west of Crowley.","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",257
311179,TARRANT CO.,CROWLEY,05/01/2011,301,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,Amateur Radio, , , ,1,SE,1,SE,CROWLEY,05/01/2011,301,32.57,-97.31,32.57,-97.31,"","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",258
311441,TARRANT CO.,(FTW)MEACHAM ARPT FT,05/01/2011,830,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,Trained Spotter, , , ,2,NW,2,NW,(FTW)MEACHAM ARPT FT,05/01/2011,830,32.84,-97.37,32.84,-97.37,"Penny sized hail was reported 2 miles south of Saginaw.","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",259
311442,TARRANT CO.,KELLER ALTA VISTA AR,05/01/2011,832,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,Emergency Manager, , , ,2,SSW,2,SSW,KELLER ALTA VISTA AR,05/01/2011,832,32.8731,-97.2905,32.8731,-97.2905,"Penny sized hail fell at the intersection of Beach Street and Basswood Blvd.","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",260
311461,TARRANT CO.,HASLET,05/01/2011,1655,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,Trained Spotter, , , ,1,E,1,E,HASLET,05/01/2011,1655,32.97,-97.3328,32.97,-97.3328,"","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",261
311463,TARRANT CO.,AZLE,05/01/2011,1715,Hail,1.25, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,Trained Spotter, , , ,0,N,0,N,AZLE,05/01/2011,1715,32.9,-97.53,32.9,-97.53,"","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",262
313038,TARRANT CO.,TATE SPGS,05/01/2011,2315,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,NWS Employee, , , ,2,SSE,2,SSE,TATE SPGS,05/01/2011,2315,32.6582,-97.167,32.6582,-97.167,"Quarter sized hail was reported near Park Springs Road and Green Oaks Blvd in Arlington. Quarter sized hail was also reported near FM 157 and Sublett Road in Arlington.","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",263
311478,TARRANT CO.,WEBB,05/01/2011,2323,Hail,1.75, ,0,0,10000,0,TX,CST-6, ,51393,C,439,FWD,0,0,Broadcast Media, , , ,1,NW,1,NW,WEBB,05/01/2011,2323,32.645,-97.0884,32.645,-97.0884,"Golfball sized hail was reported near Arlington Municipal Airport.","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",264
311479,TARRANT CO.,ARLINGTON,05/01/2011,2325,Hail,1.25, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,Public, , , ,0,N,0,N,ARLINGTON,05/01/2011,2325,32.73,-97.12,32.73,-97.12,"","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",265
311493,TARRANT CO.,BENBROOK,05/02/2011,22,Hail,1.75, ,0,0,7000,0,TX,CST-6, ,51393,C,439,FWD,0,0,NWS Employee, , , ,1,N,1,N,BENBROOK,05/02/2011,22,32.69,-97.45,32.69,-97.45,"","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",266
311495,TARRANT CO.,RIVER OAKS,05/02/2011,31,Hail,1.50, ,0,0,0,0,TX,CST-6, ,51393,C,439,FWD,0,0,Public, , , ,2,SSE,2,SSE,RIVER OAKS,05/02/2011,31,32.75,-97.39,32.75,-97.39,"","A prolonged severe weather event began during the early morning hours of May 1st and lasted into the overnight hours of May 2nd. A cold front moved through the northern sections of the Fort Worth County Warning Area, and the initial round of severe thunderstorms occurred north of this boundary during the morning hours of the 1st. These storms produced damaging winds and hail up to the size of baseballs. Additional rounds of severe storms developed north of the boundary during the afternoon and evening hours of the 1st. Little wind damage occurred from these storms but hail up to the size of golfballs were reported. The severe weather primarily affected locations north of a Mills to Ellis to Grayson County line.",267
313981,TARRANT CO.,KELLER,05/11/2011,1310,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51894,C,439,FWD,0,0,Amateur Radio, , , ,1,N,1,N,KELLER,05/11/2011,1310,32.94,-97.25,32.94,-97.25,"Quarter sized hail fell in north Keller.","Scattered thunderstorms developed along a dryline during the early afternoon hours.  These storms consolidated into a couple of linear mesoscale convective systems that produced wind damage mainly north of the Interstate 20 corridor.  During the evening hours, storms consolidated into a long quasi-linear convective system across the CWA.  Isolated reports of large hail and wind damage occurred during the evening hours as well as heavy rainfall which led to localized flash flooding. Two EF-0 tornadoes also occurred on this day; one in Cooke County and the second in Tarrant County.",268
311876,TARRANT CO.,KELLER,05/20/2011,1425,Hail,0.88, ,0,0,0,0,TX,CST-6, ,51395,C,439,FWD,0,0,NWS Employee, , , ,1,NW,1,NW,KELLER,05/20/2011,1425,32.94,-97.26,32.94,-97.26,"Nickel sized hail fell 1 mile northwest of Keller.","Scattered thunderstorms developed across North Texas and primarily produced hail that was less than golfball sized in diameter.  There were a couple of reported microbursts as well.  Training thunderstorms led to heavy rainfall and isolated reports of flash flooding during the evening hours.",269
311883,TARRANT CO.,FT WORTH,05/20/2011,1440,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51395,C,439,FWD,0,0,Amateur Radio, , , ,2,S,2,S,FT WORTH,05/20/2011,1440,32.7211,-97.35,32.7211,-97.35,"","Scattered thunderstorms developed across North Texas and primarily produced hail that was less than golfball sized in diameter.  There were a couple of reported microbursts as well.  Training thunderstorms led to heavy rainfall and isolated reports of flash flooding during the evening hours.",270
311891,TARRANT CO.,FT WORTH,05/20/2011,1442,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51395,C,439,FWD,0,0,Amateur Radio, , , ,2,SW,2,SW,FT WORTH,05/20/2011,1442,32.7295,-97.3743,32.7295,-97.3743,"","Scattered thunderstorms developed across North Texas and primarily produced hail that was less than golfball sized in diameter.  There were a couple of reported microbursts as well.  Training thunderstorms led to heavy rainfall and isolated reports of flash flooding during the evening hours.",271
311895,TARRANT CO.,HURST,05/20/2011,1452,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51395,C,439,FWD,0,0,Broadcast Media, , , ,2,SSW,2,SSW,HURST,05/20/2011,1452,32.7933,-97.1632,32.7933,-97.1632,"","Scattered thunderstorms developed across North Texas and primarily produced hail that was less than golfball sized in diameter.  There were a couple of reported microbursts as well.  Training thunderstorms led to heavy rainfall and isolated reports of flash flooding during the evening hours.",272
308773,TARRANT CO.,KELLER ALTA VISTA AR,05/22/2011,1840,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51397,C,439,FWD,0,0,NWS Employee, , , ,2,SSW,2,SSW,KELLER ALTA VISTA AR,05/22/2011,1840,32.8728,-97.2906,32.8728,-97.2906,"Quarter sized hail fell at the intersection of Beach St. and Basswood Blvd.","Numerous supercell thunderstorms developed along a dryline northwest of the Fort Worth County Warning Area and spread east through the evening. A brief tornado damaged trees in Jack County. Hail up to the size of golfballs fell and winds gusted in excess of 60 MPH from these thunderstorms. The severe weather primarily affected locations northwest of a Comanche to Dallas to Bonham line.",273
308774,TARRANT CO.,KELLER,05/22/2011,1843,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51397,C,439,FWD,0,0,Public, , , ,0,N,0,N,KELLER,05/22/2011,1843,32.93,-97.25,32.93,-97.25,"","Numerous supercell thunderstorms developed along a dryline northwest of the Fort Worth County Warning Area and spread east through the evening. A brief tornado damaged trees in Jack County. Hail up to the size of golfballs fell and winds gusted in excess of 60 MPH from these thunderstorms. The severe weather primarily affected locations northwest of a Comanche to Dallas to Bonham line.",274
308777,TARRANT CO.,COLLEYVILLE,05/22/2011,1850,Hail,0.88, ,0,0,0,0,TX,CST-6, ,51397,C,439,FWD,0,0,Amateur Radio, , , ,0,N,0,N,COLLEYVILLE,05/22/2011,1850,32.88,-97.15,32.88,-97.15,"","Numerous supercell thunderstorms developed along a dryline northwest of the Fort Worth County Warning Area and spread east through the evening. A brief tornado damaged trees in Jack County. Hail up to the size of golfballs fell and winds gusted in excess of 60 MPH from these thunderstorms. The severe weather primarily affected locations northwest of a Comanche to Dallas to Bonham line.",275
310475,TARRANT CO.,LAKE WORTH,05/23/2011,915,Hail,1.00, ,0,0,1000,0,TX,CST-6, ,51398,C,439,FWD,0,0,Trained Spotter, , , ,0,N,0,N,LAKE WORTH,05/23/2011,925,32.8,-97.4,32.8,-97.4,"Quarter sized hail fell for 10 minutes in Lake Worth.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",276
310465,TARRANT CO.,(FWH)CARSWELL AFB FT,05/23/2011,919,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51398,C,439,FWD,0,0,Trained Spotter, , , ,1,NW,1,NW,(FWH)CARSWELL AFB FT,05/23/2011,919,32.78,-97.46,32.78,-97.46,"Quarter sized hail fell 1 mile northwest of White Settlement.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",277
310468,TARRANT CO.,FT WORTH,05/23/2011,925,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51398,C,439,FWD,0,0,Public, , , ,1,SE,1,SE,FT WORTH,05/23/2011,925,32.74,-97.34,32.74,-97.34,"Quarter sized hail fell 1 mile south of Fort Worth.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",278
310476,TARRANT CO.,RIVER OAKS,05/23/2011,932,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51398,C,439,FWD,0,0,Trained Spotter, , , ,2,SE,2,SE,RIVER OAKS,05/23/2011,932,32.76,-97.38,32.76,-97.38,"Nickel to quarter sized hail fell 2 miles southeast of River Oaks.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",279
310479,TARRANT CO.,FT WORTH BLUE MND AR,05/23/2011,934,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51398,C,439,FWD,0,0,Public, , , ,1,W,1,W,FT WORTH BLUE MND AR,05/23/2011,934,32.85,-97.34,32.85,-97.34,"Quarter sized hail fell 7 miles north of Fort Worth.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",280
310481,TARRANT CO.,(FTW)MEACHAM ARPT FT,05/23/2011,939,Hail,1.00, ,0,0,0,0,TX,CST-6, ,51398,C,439,FWD,0,0,Broadcast Media, , , ,1,SE,1,SE,(FTW)MEACHAM ARPT FT,05/23/2011,939,32.81,-97.34,32.81,-97.34,"Quarter sized hail fell 4 miles north of Fort Worth.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",281
310482,TARRANT CO.,HICKS,05/23/2011,940,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51398,C,439,FWD,0,0,Trained Spotter, , , ,3,SSW,3,SSW,HICKS,05/23/2011,940,32.88,-97.43,32.88,-97.43,"Penny sized hail fell 1 mile southeast of Eagle Mountain.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",282
311802,TARRANT CO.,FT WORTH,05/23/2011,944,Hail,1.75, ,0,0,50000,0,TX,CST-6, ,51398,C,439,FWD,0,0,Broadcast Media, , , ,2,SSW,2,SSW,FT WORTH,05/23/2011,944,32.7224,-97.3572,32.7224,-97.3572,"Ping pong to golfball sized hail fell at the Fort Worth Zoo.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",283
310483,TARRANT CO.,RICHLAND HILLS,05/23/2011,945,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51398,C,439,FWD,0,0,Trained Spotter, , , ,2,ESE,2,ESE,RICHLAND HILLS,05/23/2011,945,32.81,-97.2,32.81,-97.2,"Penny sized hail fell 2 miles east-southeast of Richland Hills.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",284
310486,TARRANT CO.,FT WORTH,05/23/2011,955,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51398,C,439,FWD,0,0,Trained Spotter, , , ,1,ESE,1,ESE,FT WORTH,05/23/2011,955,32.74,-97.33,32.74,-97.33,"Penny sized hail fell 1 mile south-southeast of Fort Worth.","Thunderstorms developed near the Metroplex during the late morning hours.  These storms produced hail that was mostly nickel to quarter sized in diameter.  Heavy rainfall led to some localized flooding in the Metroplex.",285
305847,TARRANT CO.,EAGLE MTN LAKE,05/24/2011,1705,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51399,C,439,FWD,0,0,Amateur Radio, , , ,2,E,2,E,EAGLE MTN LAKE,05/24/2011,1705,32.9,-97.4455,32.9,-97.4455,"Penny sized hail was reported 2 miles east of Eagle Mountain Lake.","Three rounds of thunderstorms affected north Texas with 10 tornadoes confirmed. The atmosphere was highly unstable on this day and a High Risk was issued by the Storm Prediction Center for the northwestern counties of north Texas while a Moderate Risk covered much of the rest of north Texas. A strong upper level disturbance approaching from the west interacted with a dryline across the western portions of north Texas, and the first round of storms began to develop around 330 pm in the western counties. The first two rounds of storms remained along and north of Interstate 20 but the third round of storms later that night moved through most of the region as a line of storms. The most significant tornado occurred in the western limits of the city of Denton where EF-2 damage occurred. An EF-1 tornado also occurred in the city of Irving in Dallas County, and softball sized hail fell in the northern portions of the Metroplex. In the city of Dallas, one person died from electrocution after going outside around live, downed wires after a storm had passed.",286
305852,TARRANT CO.,HASLET,05/24/2011,1722,Hail,0.75, ,0,0,0,0,TX,CST-6, ,51399,C,439,FWD,0,0,NWS Employee, , , ,2,NW,2,NW,HASLET,05/24/2011,1722,32.9868,-97.3726,32.9868,-97.3726,"Penny sized hail fell in the Sendera Ranch neighborhood just west of Haslet.","Three rounds of thunderstorms affected north Texas with 10 tornadoes confirmed. The atmosphere was highly unstable on this day and a High Risk was issued by the Storm Prediction Center for the northwestern counties of north Texas while a Moderate Risk covered much of the rest of north Texas. A strong upper level disturbance approaching from the west interacted with a dryline across the western portions of north Texas, and the first round of storms began to develop around 330 pm in the western counties. The first two rounds of storms remained along and north of Interstate 20 but the third round of storms later that night moved through most of the region as a line of storms. The most significant tornado occurred in the western limits of the city of Denton where EF-2 damage occurred. An EF-1 tornado also occurred in the city of Irving in Dallas County, and softball sized hail fell in the northern portions of the Metroplex. In the city of Dallas, one person died from electrocution after going outside around live, downed wires after a storm had passed.",287
