EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1022391,TARRANT CO.,KELLER,04/12/2022,1706,Hail,1.25, ,0,0,0,0,TX,CST-6, ,168401,C,439,FWD,0,0,Public, , , ,3,NNW,3,NNW,KELLER,04/12/2022,1706,32.97,-97.27,32.97,-97.27,"A public report indicated half-dollar sized hail about 3 miles southwest of Roanoke, TX.","Thunderstorms developed along a dryline across the Big Country the afternoon of Tuesday April 12, then spread east across North and Central Texas, producing all modes of severe weather. Extremely large hail occurred over parts of our Central Texas counties, where a record-breaking hailstone over 5.6 inches in length was documented in the Salado area of Bell County. This hailstone is now the largest recorded hailstone in our CWA to date. Two tornadoes also occurred across Central Texas in Bell County. An EF-3 tornado started in Williamson County and moved northeast and then northerly across the Salado area. Twenty-three people were injured but no fatalities occurred. Additional storms developed overnight into Wednesday as a cold front pushed through the area, some of which also became severe.",177
1056719,TARRANT CO.,KELLER ALTA VISTA AR,09/04/2022,1342,Hail,1.00, ,0,0,0,0,TX,CST-6, ,174257,C,439,FWD,0,0,Trained Spotter, , , ,3,NW,3,NW,KELLER ALTA VISTA AR,09/04/2022,1342,32.93,-97.32,32.93,-97.32,"A spotter reported quarter to half-dollar sized hail and wind gusts around 65 MPH along Interstate 35 near Haslet, TX.","A slow-moving upper trough produced multiple rounds of thunderstorms over Labor Day weekend. Some of these storms produced damaging microbursts and severe hail.",178
1056724,TARRANT CO.,BLUE MOUND,09/05/2022,1937,Hail,1.00, ,0,0,0,0,TX,CST-6, ,174257,C,439,FWD,0,0,Public, , , ,1,NE,1,NE,BLUE MOUND,09/05/2022,1937,32.89,-97.36,32.89,-97.36,"A public report indicated quarter sized hail near Blue Mound, TX.","A slow-moving upper trough produced multiple rounds of thunderstorms over Labor Day weekend. Some of these storms produced damaging microbursts and severe hail.",179
1056725,TARRANT CO.,BLUE MOUND,09/05/2022,1941,Hail,1.00, ,0,0,0,0,TX,CST-6, ,174257,C,439,FWD,0,0,Public, , , ,1,ENE,1,ENE,BLUE MOUND,09/05/2022,1941,32.89,-97.35,32.89,-97.35,"A public report indicated quarter sized hail about 1.35 miles east-northeast of Blue Mound, TX.","A slow-moving upper trough produced multiple rounds of thunderstorms over Labor Day weekend. Some of these storms produced damaging microbursts and severe hail.",180
1056726,TARRANT CO.,BLUE MOUND,09/05/2022,1944,Hail,1.00, ,0,0,0,0,TX,CST-6, ,174257,C,439,FWD,0,0,Public, , , ,1,E,1,E,BLUE MOUND,09/05/2022,1944,32.88,-97.36,32.88,-97.36,"A public report indicated quarter sized hail on the north side of Saginaw, TX.","A slow-moving upper trough produced multiple rounds of thunderstorms over Labor Day weekend. Some of these storms produced damaging microbursts and severe hail.",181
1056727,TARRANT CO.,BLUE MOUND,09/05/2022,1946,Hail,1.25, ,0,0,0,0,TX,CST-6, ,174257,C,439,FWD,0,0,Public, , , ,1,NE,1,NE,BLUE MOUND,09/05/2022,1946,32.89,-97.36,32.89,-97.36,"A public report indicated half-dollar sized hail about one mile northeast of Blue Mound, TX.","A slow-moving upper trough produced multiple rounds of thunderstorms over Labor Day weekend. Some of these storms produced damaging microbursts and severe hail.",182
1062591,TARRANT CO.,EVERMAN,11/04/2022,1248,Hail,0.88, ,0,0,0,0,TX,CST-6, ,175231,C,439,FWD,0,0,Trained Spotter, , , ,0,N,0,N,EVERMAN,11/04/2022,1248,32.63,-97.28,32.63,-97.28,"A trained spotter reported nickel sized hail in Everman, TX.","A fast-moving cold front served as a focus for thunderstorm development across North and Central Texas, as an upper level storm system swept across the Plains the afternoon of November 4. Large hail and damaging wind gusts accompanied several of these storms, and a total of 5 tornadoes occurred. The hardest-hit area was Lamar County, where an EF-4 tornado occurred.",183
1062592,TARRANT CO.,BEDFORD,11/04/2022,1455,Hail,0.88, ,0,0,0,0,TX,CST-6, ,175231,C,439,FWD,0,0,Public, , , ,1,SW,1,SW,BEDFORD,11/04/2022,1455,32.84,-97.14,32.84,-97.14,"A public report indicated nickel sized hail in Bedford, TX.","A fast-moving cold front served as a focus for thunderstorm development across North and Central Texas, as an upper level storm system swept across the Plains the afternoon of November 4. Large hail and damaging wind gusts accompanied several of these storms, and a total of 5 tornadoes occurred. The hardest-hit area was Lamar County, where an EF-4 tornado occurred.",184
1072248,TARRANT CO.,WEBB,12/13/2022,910,Hail,1.00, ,0,0,0,0,TX,CST-6, ,175615,C,439,FWD,0,0,Trained Spotter, , , ,3,SW,3,SW,WEBB,12/13/2022,910,32.6,-97.1,32.6,-97.1,"A trained spotter reported quarter-sized hail about 3 miles north-northeast of Mansfield, TX.","A tornado outbreak occurred in the morning hours of December 13th resulting in 16 tornadoes across the northern half of the CWA; generally all along and north of Interstate 20. A total of 4 tornadoes were rated EF-2, and 9 people were injured, but none sustained life saving injuries. The most injuries occurred in the Grapevine tornado in Tarrant County. In addition to the tornadoes, one storm produced hail up to the size tennis balls in Rockwall County.",185
1087770,TARRANT CO.,FT WORTH LUCK ARPT,03/01/2023,658,Hail,1.00, ,0,0,0,0,TX,CST-6, ,178718,C,439,FWD,0,0,Trained Spotter, , , ,2,SW,2,SW,FT WORTH LUCK ARPT,03/01/2023,658,32.58,-97.36,32.58,-97.36,"Quarter sized hail was reported in Crowley.","A frontal boundary became stationary near the Interstate 20 corridor the morning of Wednesday March 1. The boundary provided focus for thunderstorm development as a weak upper level disturbance moved overhead. Several of the storms produced severe hail.",186
1087775,TARRANT CO.,CROWLEY,03/01/2023,702,Hail,0.75, ,0,0,0,0,TX,CST-6, ,178718,C,439,FWD,0,0,Public, , , ,1,SW,1,SW,CROWLEY,03/01/2023,702,32.57,-97.33,32.57,-97.33,"Reported via mPing.","A frontal boundary became stationary near the Interstate 20 corridor the morning of Wednesday March 1. The boundary provided focus for thunderstorm development as a weak upper level disturbance moved overhead. Several of the storms produced severe hail.",187
1087781,TARRANT CO.,CROWLEY,03/01/2023,736,Hail,1.00, ,0,0,0,0,TX,CST-6, ,178718,C,439,FWD,0,0,NWS Employee, , , ,1,SW,1,SW,CROWLEY,03/01/2023,736,32.5723,-97.3262,32.5723,-97.3262,"","A frontal boundary became stationary near the Interstate 20 corridor the morning of Wednesday March 1. The boundary provided focus for thunderstorm development as a weak upper level disturbance moved overhead. Several of the storms produced severe hail.",188
1087784,TARRANT CO.,EVERMAN,03/01/2023,741,Hail,1.00, ,0,0,0,0,TX,CST-6, ,178718,C,439,FWD,0,0,Public, , , ,1,WSW,1,WSW,EVERMAN,03/01/2023,741,32.62,-97.3,32.62,-97.3,"Reported via mPing.","A frontal boundary became stationary near the Interstate 20 corridor the morning of Wednesday March 1. The boundary provided focus for thunderstorm development as a weak upper level disturbance moved overhead. Several of the storms produced severe hail.",189
1087785,TARRANT CO.,MANSFIELD,03/01/2023,755,Hail,1.00, ,0,0,0,0,TX,CST-6, ,178718,C,439,FWD,0,0,Public, , , ,2,NE,2,NE,MANSFIELD,03/01/2023,755,32.59,-97.1,32.59,-97.1,"Reported via mPing.","A frontal boundary became stationary near the Interstate 20 corridor the morning of Wednesday March 1. The boundary provided focus for thunderstorm development as a weak upper level disturbance moved overhead. Several of the storms produced severe hail.",190
1090410,TARRANT CO.,SANSOME PARK VLG,03/16/2023,1448,Hail,1.25, ,0,0,0,0,TX,CST-6, ,178721,C,439,FWD,0,0,Trained Spotter, , , ,3,NW,3,NW,SANSOME PARK VLG,03/16/2023,1448,32.83,-97.48,32.83,-97.48,"","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",191
1090414,TARRANT CO.,LAKE WORTH,03/16/2023,1458,Hail,1.00, ,0,0,0,0,TX,CST-6, ,178721,C,439,FWD,0,0,Public, , , ,1,W,1,W,LAKE WORTH,03/16/2023,1503,32.8,-97.41,32.8,-97.41,"Quarter size hail was reported a few times in Sansom Park via mPing.","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",192
1090418,TARRANT CO.,BENBROOK,03/16/2023,1601,Hail,1.75, ,0,0,60000,0,TX,CST-6, ,178721,C,439,FWD,0,0,Public, , , ,2,NE,2,NE,BENBROOK,03/16/2023,1611,32.7,-97.42,32.7,-97.42,"Hail up to golf ball sized was reported a few times in this location.","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",193
1090422,TARRANT CO.,SEMINARY HILL,03/16/2023,1605,Hail,1.50, ,0,0,0,0,TX,CST-6, ,178721,C,439,FWD,0,0,Trained Spotter, , , ,2,NW,2,NW,SEMINARY HILL,03/16/2023,1605,32.7,-97.41,32.7,-97.41,"","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",194
1090424,TARRANT CO.,MARA,03/16/2023,1606,Hail,3.00, ,0,0,500000,0,TX,CST-6, ,178721,C,439,FWD,0,0,Public, , , ,2,WNW,2,WNW,MARA,03/16/2023,1606,32.71,-97.36,32.71,-97.36,"Hail up to 3 inches in diameter fell in southwest Fort Worth.","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",195
1090427,TARRANT CO.,BENBROOK,03/16/2023,1607,Hail,2.00, ,0,0,150000,0,TX,CST-6, ,178721,C,439,FWD,0,0,Public, , , ,2,N,2,N,BENBROOK,03/16/2023,1607,32.71,-97.45,32.71,-97.45,"","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",196
1090426,TARRANT CO.,FT WORTH,03/16/2023,1610,Hail,1.00, ,0,0,0,0,TX,CST-6, ,178721,C,439,FWD,0,0,Trained Spotter, , , ,1,SE,1,SE,FT WORTH,03/16/2023,1610,32.74,-97.34,32.74,-97.34,"","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",197
1090429,TARRANT CO.,MARA,03/16/2023,1617,Hail,1.50, ,0,0,0,0,TX,CST-6, ,178721,C,439,FWD,0,0,Public, , , ,2,SSE,2,SSE,MARA,03/16/2023,1617,32.68,-97.32,32.68,-97.32,"Reported via mPing.","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",198
1090442,TARRANT CO.,ARLINGTON,03/16/2023,1628,Hail,1.00, ,0,0,0,0,TX,CST-6, ,178721,C,439,FWD,0,0,Public, , , ,3,NE,3,NE,ARLINGTON,03/16/2023,1628,32.76,-97.09,32.76,-97.09,"Reported via mPing.","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",199
1090443,TARRANT CO.,ED PIT,03/16/2023,1631,Hail,1.00, ,0,0,0,0,TX,CST-6, ,178721,C,439,FWD,0,0,Public, , , ,2,SE,2,SE,ED PIT,03/16/2023,1631,32.78,-97.1,32.78,-97.1,"","Thunderstorms developed along a dryline, and eventually a Pacific cold front, the afternoon of Thursday March 16. Large hail, damaging winds, and a three EF-1 tornadoes all occurred in some of these storms as they pushed east and southeast across the region that evening. Activity exited to the east and south by midnight that night.",200
1092085,TARRANT CO.,POLTECHNIEC,04/02/2023,1436,Hail,1.25, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Social Media, , , ,1,ENE,1,ENE,POLTECHNIEC,04/02/2023,1436,32.76,-97.25,32.76,-97.25,"A social media report indicated half dollar sized hail in the White Lake Hills neighborhood of Fort Worth.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",201
1092086,TARRANT CO.,FT WORTH,04/02/2023,1440,Hail,1.00, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Public, , , ,2,SW,2,SW,FT WORTH,04/02/2023,1440,32.73,-97.37,32.73,-97.37,"A public report indicated quarter sized hail near the intersection of Interstate 30 and University Dr in Fort Worth.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",202
1092087,TARRANT CO.,FT WORTH,04/02/2023,1440,Hail,1.00, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Public, , , ,2,NE,2,NE,FT WORTH,04/02/2023,1440,32.77,-97.33,32.77,-97.33,"A public report indicated quarter sized hail 1 mile north-northeast of Fort Worth.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",203
1092088,TARRANT CO.,FT WORTH,04/02/2023,1442,Hail,1.25, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Public, , , ,1,ESE,1,ESE,FT WORTH,04/02/2023,1442,32.74,-97.33,32.74,-97.33,"A public report indicated half-dollar sized hail just west of downtown Fort Worth.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",204
1092089,TARRANT CO.,FT WORTH,04/02/2023,1442,Hail,1.00, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Amateur Radio, , , ,1,W,1,W,FT WORTH,04/02/2023,1442,32.75,-97.37,32.75,-97.37,"Amateur radio reported quarter sized hail about 2 miles west of downtown Fort Worth.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",205
1092090,TARRANT CO.,JAMESTOWN,04/02/2023,1443,Hail,1.50, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,NWS Employee, , , ,2,NNW,2,NNW,JAMESTOWN,04/02/2023,1443,32.75,-97.31,32.75,-97.31,"A National Weather Service employee reported ping pong ball sized hail just east of downtown Fort Worth.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",206
1092091,TARRANT CO.,HALTOM CITY,04/02/2023,1444,Hail,1.75, ,0,0,100000,0,TX,CST-6, ,179284,C,439,FWD,0,0,Social Media, , , ,1,S,1,S,HALTOM CITY,04/02/2023,1444,32.79,-97.27,32.79,-97.27,"A social media report indicated golf ball sized hail in Haltom City near Birdville Road.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",207
1092092,TARRANT CO.,HURST,04/02/2023,1446,Hail,1.50, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Public, , , ,2,WSW,2,WSW,HURST,04/02/2023,1446,32.81,-97.19,32.81,-97.19,"A public report indicated ping pong ball sized hail 2 miles east of Richland Hills.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",208
1092093,TARRANT CO.,RICHLAND HILLS,04/02/2023,1447,Hail,1.00, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Public, , , ,1,W,1,W,RICHLAND HILLS,04/02/2023,1447,32.82,-97.24,32.82,-97.24,"A public report indicated quarter sized hail in Richland Hills north of Highway 121.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",209
1092094,TARRANT CO.,RICHLAND HILLS,04/02/2023,1449,Hail,1.50, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Trained Spotter, , , ,1,S,1,S,RICHLAND HILLS,04/02/2023,1449,32.81,-97.23,32.81,-97.23,"A trained spotter reported ping pong ball sized hail in Richland Hills.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",210
1092095,TARRANT CO.,FT WORTH MANGHAM ARP,04/02/2023,1449,Hail,1.00, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Amateur Radio, , , ,2,SSE,2,SSE,FT WORTH MANGHAM ARP,04/02/2023,1449,32.83,-97.19,32.83,-97.19,"Amateur radio reported quarter sized hail in Hurst.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",211
1092096,TARRANT CO.,PLEASANT GLADE,04/02/2023,1454,Hail,1.00, ,0,0,0,0,TX,CST-6, ,179284,C,439,FWD,0,0,Public, , , ,1,NW,1,NW,PLEASANT GLADE,04/02/2023,1454,32.89,-97.11,32.89,-97.11,"A public report indicated quarter sized hail in Colleyville.","Widespread thunderstorms developed during the afternoon of Sunday April 2 in the vicinity of a dryline and a warm front, both of which were draped across the area. Many of these storms became severe, and a few storms in Central Texas produced large hail up to 3 inches. Another storm moving through Falls and Limestone County produced 4 brief tornadoes. Additional storms developed the afternoon of Monday April 3 along the dryline, which had surged east to near the I-35 corridor. Fewer storms occurred on Monday, but some still became severe.",212
1096662,TARRANT CO.,FT WORTH,04/20/2023,1835,Hail,0.88, ,0,0,0,0,TX,CST-6, ,180003,C,439,FWD,0,0,Social Media, , , ,3,WSW,3,WSW,FT WORTH,04/20/2023,1835,32.73,-97.4,32.73,-97.4,"A social media report indicated nickel sized hail near the intersection of Camp Bowie and Interstate 30 in Fort Worth, TX.","An upper trough moving through the Southern Plains generated scattered to numerous thunderstorms across North and Central Texas on Thursday April 20. Storms were focused along a slow-moving cold front, and several of them became severe with large hail being the primary severe weather occurrence. Hail up to 2 inches was reported in Coryell County and hail up to 3 inches was reported in Collin County.",213
1096664,TARRANT CO.,FT WORTH MANGHAM ARP,04/20/2023,1902,Hail,0.75, ,0,0,0,0,TX,CST-6, ,180003,C,439,FWD,0,0,Amateur Radio, , , ,1,E,1,E,FT WORTH MANGHAM ARP,04/20/2023,1902,32.85,-97.19,32.85,-97.19,"Amateur radio reported penny sized hail about a mile northwest of Hurst, TX.","An upper trough moving through the Southern Plains generated scattered to numerous thunderstorms across North and Central Texas on Thursday April 20. Storms were focused along a slow-moving cold front, and several of them became severe with large hail being the primary severe weather occurrence. Hail up to 2 inches was reported in Coryell County and hail up to 3 inches was reported in Collin County.",214
1096693,TARRANT CO.,EULESS,04/20/2023,2057,Hail,1.00, ,0,0,0,0,TX,CST-6, ,180003,C,439,FWD,0,0,Emergency Manager, , , ,1,N,1,N,EULESS,04/20/2023,2057,32.84,-97.08,32.84,-97.08,"Emergency management reported quarter sized hail about a mile south-southwest of Euless, TX.","An upper trough moving through the Southern Plains generated scattered to numerous thunderstorms across North and Central Texas on Thursday April 20. Storms were focused along a slow-moving cold front, and several of them became severe with large hail being the primary severe weather occurrence. Hail up to 2 inches was reported in Coryell County and hail up to 3 inches was reported in Collin County.",215
1097036,TARRANT CO.,DALWORTHINGTON,04/28/2023,1509,Hail,0.75, ,0,0,0,0,TX,CST-6, ,180065,C,439,FWD,0,0,Public, , , ,3,ENE,3,ENE,DALWORTHINGTON,04/28/2023,1509,32.71,-97.07,32.71,-97.07,"A public report indicated penny sized hail 3 miles east-northeast of Arlington, TX.","Another complex surface pattern unfolded on Friday April 28, comprising of a low pressure center, warm front, dryline, and Pacific cold front. All of these features contributed to the development of strong to severe thunderstorms as the next upper trough swept through the Plains. Storms developed shortly after noon, affected areas mainly south of I-20, and exited the region by 7 PM that evening. Large hail up to 3 inches was reported in Hamilton County, and an EF1 tornado occurred in Coryell County.",216
1097039,TARRANT CO.,ARLINGTON,04/28/2023,1509,Hail,1.00, ,0,0,0,0,TX,CST-6, ,180065,C,439,FWD,0,0,Trained Spotter, , , ,4,E,4,E,ARLINGTON,04/28/2023,1509,32.72,-97.06,32.72,-97.06,"A trained spotter reported quarter sized hail near the intersection of Highway 360 and Park Row Dr in Arlington, TX.","Another complex surface pattern unfolded on Friday April 28, comprising of a low pressure center, warm front, dryline, and Pacific cold front. All of these features contributed to the development of strong to severe thunderstorms as the next upper trough swept through the Plains. Storms developed shortly after noon, affected areas mainly south of I-20, and exited the region by 7 PM that evening. Large hail up to 3 inches was reported in Hamilton County, and an EF1 tornado occurred in Coryell County.",217
1097041,TARRANT CO.,MANSFIELD,04/28/2023,1522,Hail,0.75, ,0,0,0,0,TX,CST-6, ,180065,C,439,FWD,0,0,Public, , , ,2,NE,2,NE,MANSFIELD,04/28/2023,1522,32.59,-97.1,32.59,-97.1,"A public report indicated dime sized hail 2 miles northeast of Mansfield, TX.","Another complex surface pattern unfolded on Friday April 28, comprising of a low pressure center, warm front, dryline, and Pacific cold front. All of these features contributed to the development of strong to severe thunderstorms as the next upper trough swept through the Plains. Storms developed shortly after noon, affected areas mainly south of I-20, and exited the region by 7 PM that evening. Large hail up to 3 inches was reported in Hamilton County, and an EF1 tornado occurred in Coryell County.",218
1100474,TARRANT CO.,GRAPEVINE,05/19/2023,1421,Hail,0.75, ,0,0,0,0,TX,CST-6, ,180703,C,439,FWD,0,0,Trained Spotter, , , ,2,NNW,2,NNW,GRAPEVINE,05/19/2023,1421,32.95,-97.09,32.95,-97.09,"","Showers and thunderstorms developed near a cold front across portions of North and Central Texas during the afternoon and evening hours. Some of these storms produced large hail and damaging winds. Parts of Collin County around Allen received large hail up to tennis ball sized causing considerable damage. The preliminary damage estimates categorize the Collin County hail event as a Billion-Dollar Weather Disaster.",219
1100475,TARRANT CO.,KELLER ALTA VISTA AR,05/19/2023,1446,Hail,1.00, ,0,0,0,0,TX,CST-6, ,180703,C,439,FWD,0,0,Social Media, , , ,3,ESE,3,ESE,KELLER ALTA VISTA AR,05/19/2023,1446,32.89,-97.23,32.89,-97.23,"A report of quarter size hail in North Richland Hills was received via social media.","Showers and thunderstorms developed near a cold front across portions of North and Central Texas during the afternoon and evening hours. Some of these storms produced large hail and damaging winds. Parts of Collin County around Allen received large hail up to tennis ball sized causing considerable damage. The preliminary damage estimates categorize the Collin County hail event as a Billion-Dollar Weather Disaster.",220
1103461,TARRANT CO.,HICKS,06/11/2023,1813,Hail,0.75, ,0,0,0,0,TX,CST-6, ,181131,C,439,FWD,0,0,Trained Spotter, , , ,3,SSW,3,SSW,HICKS,06/11/2023,1813,32.88,-97.43,32.88,-97.43,"","A pre-frontal trough (in advance of a cold front in Oklahoma) provided a focus for strong to severe thunderstorm development as it pushed south into a hot and unstable airmass the afternoon and evening of Sunday June 11. Large hail up to baseball size was reported with many of the storms in North Texas. However, hail up to 4.25 fell in Denton County in and around the Flower Mound area.",221
1103469,TARRANT CO.,WESTOVER HILLS,06/11/2023,1842,Hail,1.00, ,0,0,0,0,TX,CST-6, ,181131,C,439,FWD,0,0,Public, , , ,1,S,1,S,WESTOVER HILLS,06/11/2023,1842,32.76,-97.43,32.76,-97.43,"","A pre-frontal trough (in advance of a cold front in Oklahoma) provided a focus for strong to severe thunderstorm development as it pushed south into a hot and unstable airmass the afternoon and evening of Sunday June 11. Large hail up to baseball size was reported with many of the storms in North Texas. However, hail up to 4.25 fell in Denton County in and around the Flower Mound area.",222
